index, number
31240,(-20.00930574396876+8.258035193146583e-16j)
31241,(-20.131420385082418-2.7996118549278577e-15j)
31242,(-18.826114665858192+8.704810008250544e-16j)
31243,(-18.72147335001213+2.125535272237281e-15j)
31244,(-17.771713655630254-1.2103018355910324e-15j)
31245,(-15.892973774070246-6.103881912290087e-16j)
31246,(-16.590856981946075-5.692802740075638e-16j)
31247,(-16.839132682292206-9.950714642589744e-16j)
31248,(-31.60542316684973-9.583821109391255e-16j)
31249,(-29.01016281529794-5.800538806840296e-16j)
31250,(-8.931353164749474+5.67179272506004e-17j)
31251,(-24.379701471740386+6.127460200560573e-16j)
31252,(-23.87341860491882-5.562861782153923e-16j)
31253,(-22.971539739449607+1.3287483061960317e-15j)
31254,(-21.79825787175161+2.928192564249166e-16j)
31255,(-21.254584846134517-8.393335971624643e-16j)
31256,(-20.263573279293905+2.615362549579817e-16j)
31257,(-10.96065073847311+3.7282802548629167e-16j)
31258,(-11.285578153200273-3.9382373411551276e-16j)
31259,(-18.31021527098993-8.006771641085387e-16j)
31260,(-17.775686089911275-4.339155919602746e-17j)
31261,(-12.66466314263723-2.7926433886130905e-16j)
31262,(-12.91488418705892-3.016208290545843e-16j)
31263,(-17.191828657461507-1.1687637162097977e-17j)
31264,(-16.673952974911963-1.586320661745963e-16j)
31265,(-15.897509966214644+2.3002277188163307e-16j)
31266,(-15.728660794809645+2.1445703342756223e-16j)
31267,(-14.023836728789167+1.6644198143645035e-15j)
31268,(-14.157492316959816-6.553568951933672e-17j)
31269,(-14.484095726687853-1.81248517955526e-15j)
31270,(-15.254661160049094-1.6549405363632106e-16j)
31271,(-15.006938884621293+1.9708106498034794e-15j)
31272,(-39.20715874403454-1.038327909616635e-15j)
31273,(-34.24174487109144+6.666758389704737e-16j)
31274,(-32.76748224317425-4.955167968195376e-16j)
31275,(-11.242659482901429+5.032412985562568e-16j)
31276,(-30.722818787149276+1.9592587379193482e-16j)
31277,(-29.2817063226582+3.6517971574514904e-16j)
31278,(-28.738737649406428-1.2007463496774696e-15j)
31279,(-28.163508869414365-6.493291383461482e-16j)
31280,(-13.483450898477397-3.983663652454853e-16j)
31281,(-13.800227627924206+9.304569458223953e-16j)
31282,(-14.931629572580395-1.5680049798676842e-17j)
31283,(-25.89784327821469-2.645359935800596e-16j)
31284,(-16.450716200138505+6.125669970072959e-17j)
31285,(-24.449868807635628+9.1742916389769e-16j)
31286,(-17.25212013464515-5.100055201196386e-16j)
31287,(-23.654468305738046-6.101972186717096e-16j)
31288,(-22.51201442814505-1.6961608870046014e-15j)
31289,(-18.140238102628835-1.4872178224572912e-15j)
31290,(-18.856745164935568+6.869493777625012e-16j)
31291,(-21.732461486653943-1.2454248877822895e-15j)
31292,(-21.381465804375235+6.521366148183851e-16j)
31293,(-19.686733869857314-3.5978200501456216e-16j)
31294,(-20.207296668366922-8.94710602354269e-16j)
31295,(-20.372649602497955+1.7170509938374446e-15j)
31296,(-33.87870181352798+5.737447151307604e-17j)
31297,(-30.555701983157-9.70180945120098e-16j)
31298,(-10.01751626843346-6.161243656080762e-16j)
31299,(-11.83866974594466+5.459058246463199e-16j)
31300,(-12.79378845639382+1.8992445679921715e-15j)
31301,(-26.29154828318292+6.978262604234042e-16j)
31302,(-14.553452028444068+2.6899017421028513e-16j)
31303,(-24.73395223418446+1.4792337417296e-15j)
31304,(-25.523354183958748+3.046084342025837e-16j)
31305,(-23.926495709005906+2.4716864289569653e-15j)
31306,(-15.878321781210325-9.294083757907973e-17j)
31307,(-16.410872200856765-1.7240892269389528e-16j)
31308,(-16.819262725063474-7.354629890814146e-18j)
31309,(-17.68568382544103+1.2738432979941502e-15j)
31310,(-23.027098366925532-7.187318784715898e-16j)
31311,(-22.365769733663736-7.266515310144058e-16j)
31312,(-21.86626689902361+8.82973450065731e-16j)
31313,(-18.706997812419+1.1971054345325519e-15j)
31314,(-21.100740271081502+9.850202877855035e-16j)
31315,(-19.000720368392418-4.3081928857475354e-15j)
31316,(-20.727135557223242+1.402007860963799e-15j)
31317,(-20.169668214530247+2.2216705805641945e-15j)
31318,(-19.735623900331724-6.364163873091925e-16j)
31319,(-19.785060278084266-2.2995995473913867e-15j)
31320,(-19.883111116627212-7.59687195088296e-16j)
31321,(-7.921438766029391+3.607312888208826e-17j)
31322,(-8.060274297048082+4.398191833104867e-16j)
31323,(-19.04923566382823-2.5520012660719263e-16j)
31324,(-18.7652633820613-9.814227653864834e-16j)
31325,(-9.044575374354519-1.046554872731082e-15j)
31326,(-10.005079549208318+1.8392472031444972e-16j)
31327,(-10.430002833865219+4.0528639288598977e-16j)
31328,(-10.78104541420896+2.0411936556578548e-18j)
31329,(-16.654071049348293-1.0400355802728763e-15j)
31330,(-11.185945167192232+2.807999253507274e-16j)
31331,(-16.124853044089452+5.499745245692631e-16j)
31332,(-16.29042761361904+1.6054992049528562e-15j)
31333,(-16.252157707712552+2.1301478412407744e-17j)
31334,(-11.75449542970693+9.835191295088556e-16j)
31335,(-11.873079660201084+5.322957219159736e-16j)
31336,(-15.26407619998289+1.7191122452363258e-15j)
31337,(-14.594060816382346-6.710042796719128e-16j)
31338,(-14.346124500734204-6.14926074262133e-17j)
31339,(-14.476507811352015+1.1740762034358535e-15j)
31340,(-13.713593414343554-4.685459599701032e-16j)
31341,(-13.993968687002207-9.18878597726997e-16j)
31342,(-13.061680036033083-1.1573751285198833e-15j)
31343,(-12.844261461611561+9.204509767739435e-16j)
31344,(-8.265084489089613-2.6382577226173547e-16j)
31345,(-29.5474509438317-1.6844082073834204e-16j)
31346,(-28.39753669931725+5.317792083515102e-16j)
31347,(-27.18672269835313-5.051611036075265e-16j)
31348,(-10.920303930037191-3.2795457464516095e-16j)
31349,(-12.178454938277133+2.0882078463864694e-17j)
31350,(-25.425666245272424+6.375973185297964e-16j)
31351,(-24.410870143368886+2.0360452546018186e-15j)
31352,(-23.631919787895708-1.5127282492556807e-15j)
31353,(-24.134643333461398+4.394719217517271e-15j)
31354,(-13.139290262525037+1.1005606622308765e-16j)
31355,(-21.758338133228282+9.854151661524276e-16j)
31356,(-20.166954009589467-4.3803873830160633e-16j)
31357,(-14.567615469251438-2.109712906246003e-15j)
31358,(-15.116259708504904-1.7275267540141198e-15j)
31359,(-15.363461732638054-8.367636791508153e-16j)
31360,(-15.642434572194405+9.524036290332943e-16j)
31361,(-19.518545674348683-5.120445226582935e-16j)
31362,(-18.78991577871384+2.3878157757516855e-16j)
31363,(-18.250906911569043+2.1395542909963726e-15j)
31364,(-16.888508850848797-2.1089514898320474e-15j)
31365,(-17.775506087263867-9.996466299768386e-16j)
31366,(-17.692070499552777+3.683088162169463e-15j)
31367,(-17.606380195271647+1.7079630802486896e-16j)
31368,(-23.692299010331517+4.722097471527472e-16j)
31369,(-21.42806502634665-3.4932691901423916e-17j)
31370,(-9.510483710806115+1.0176070026601628e-16j)
31371,(-10.088965618567846+3.0758085579163445e-16j)
31372,(-20.26173569622081+7.279094328745445e-16j)
31373,(-19.93453282081323+5.883166907679499e-17j)
31374,(-10.673354621176914-5.513744240496936e-16j)
31375,(-18.79414675129358+5.7803889643404985e-16j)
31376,(-11.733661840841046+6.803560756716247e-16j)
31377,(-17.798741885619815+4.777609882224472e-17j)
31378,(-12.163647094006826+4.980343949248261e-16j)
31379,(-17.1951645476208+5.524409925364996e-16j)
31380,(-16.904882425236604-4.251894632588397e-16j)
31381,(-16.59389345563211+5.664506613112401e-16j)
31382,(-16.198717279573767-4.696161768121789e-16j)
31383,(-13.07000129269278-3.7349464475353e-16j)
31384,(-13.206874627855152-2.8238957341895286e-16j)
31385,(-13.148533110451273-9.245714884872106e-16j)
31386,(-13.868456481841632+7.287692912396284e-16j)
31387,(-15.699046158915607+7.00936295793742e-16j)
31388,(-14.428558775478537+2.0067623110211925e-15j)
31389,(-14.67487713732788-1.2852345845485978e-15j)
31390,(-15.099650320628704+1.679370594399644e-15j)
31391,(-14.897099429343404+9.11994032999296e-16j)
31392,(-28.521782726107297+5.021868673305057e-16j)
31393,(-26.476836705442885-1.3859529416137625e-16j)
31394,(-26.022837104032895+5.099772896771021e-16j)
31395,(-24.892574625892824-9.183932508426235e-17j)
31396,(-22.635170381658835-2.9603886408214454e-15j)
31397,(-8.581462631346277-7.695480973173013e-17j)
31398,(-8.99231059348804+9.07507303263206e-16j)
31399,(-21.013361779306074-1.3875846279210475e-15j)
31400,(-20.675479162196016-1.5521327613220188e-15j)
31401,(-19.952169926347636-2.1884352795326309e-16j)
31402,(-19.1370338698592+6.306457045424882e-16j)
31403,(-11.233182279197457-1.1160715100143357e-15j)
31404,(-11.877381032868929-8.252474928935102e-16j)
31405,(-17.436988382168508-7.234041961205057e-16j)
31406,(-12.539645872876786-9.23048256064681e-16j)
31407,(-12.991207446110282-1.0693542342461256e-15j)
31408,(-13.478481911425115-4.223376405662285e-16j)
31409,(-16.663223805217033-5.523929939565485e-16j)
31410,(-16.39690688730268-7.488958505964781e-16j)
31411,(-14.08993925491955-8.266902594052715e-16j)
31412,(-15.860460954980026-6.393531271915645e-16j)
31413,(-14.469941312734083+9.0464365634638e-18j)
31414,(-14.965050641011938+3.258576133532636e-16j)
31415,(-15.255677417673295+1.0620477882683322e-17j)
31416,(-28.818193331517225+5.404117265285895e-16j)
31417,(-27.883384784148706+1.4199750600866914e-15j)
31418,(-23.96682084041438+6.062957966201073e-16j)
31419,(-9.627524045920833+7.331802511365256e-17j)
31420,(-10.665098029142232-4.1023781902743857e-16j)
31421,(-22.460816679181868+1.7282069444207675e-15j)
31422,(-21.506763149701673+5.630179899988288e-16j)
31423,(-20.842841966072015-1.4409413073143182e-16j)
31424,(-20.3924305483265-4.734595266069293e-16j)
31425,(-12.036180986040623+8.498021809021715e-16j)
31426,(-12.329956321973714-3.165314838147002e-16j)
31427,(-13.627863974651415+3.4907151246149704e-17j)
31428,(-13.13351345796157+5.390735959285604e-16j)
31429,(-13.154163423433129-8.877482483050263e-16j)
31430,(-19.352594285122358+6.25258493042722e-16j)
31431,(-19.21495045732605+1.4850547497556234e-15j)
31432,(-15.028307389424892+1.634385194419987e-16j)
31433,(-18.018033348872518+3.4134977429046074e-16j)
31434,(-15.976815825883374-1.4202974660457608e-15j)
31435,(-17.22003338858753+1.2643662608057226e-15j)
31436,(-16.34940191958031+1.961615512842827e-15j)
31437,(-16.600431240451737-1.8819900116473741e-16j)
31438,(-16.85476399705825+1.4224421850702154e-15j)
31439,(-17.00202828000426-6.008006704055133e-16j)
31440,(-30.356987621540885+8.727598570706692e-16j)
31441,(-10.29227874797908-6.869584360537869e-16j)
31442,(-11.951655073391755-4.649283832130642e-16j)
31443,(-28.18559772237183+2.2847530880286407e-17j)
31444,(-27.6544451338616-4.0755419162323705e-17j)
31445,(-27.00719672695145+6.062482763822658e-16j)
31446,(-12.643882334698631+2.2608364945914492e-17j)
31447,(-13.964303457543574+6.161931221343329e-16j)
31448,(-25.32453878811395-2.394502352114895e-16j)
31449,(-24.989640050222928+1.866093202359212e-15j)
31450,(-24.321522490549164-4.283078095957695e-16j)
31451,(-23.091248674738512-5.949129326864842e-16j)
31452,(-22.25087082834379+1.1012195653191043e-15j)
31453,(-21.305451964746705-3.24301516094764e-16j)
31454,(-20.67545672808596+1.8671041418291692e-15j)
31455,(-20.230431219630017+4.4185684995238945e-16j)
31456,(-19.78472959305053+1.4190100983712167e-15j)
31457,(-18.404712226066803+8.390976079890209e-16j)
31458,(-16.12275210171948+2.367565805243957e-16j)
31459,(-17.816312472998185+1.7321191758601932e-15j)
31460,(-17.532462034855282-1.4608076957761117e-15j)
31461,(-16.457755118243096+6.269226592740282e-16j)
31462,(-16.884697129049737+5.96098335648152e-16j)
31463,(-17.070057212191635+2.795636247757631e-15j)
31464,(-34.29129397466176+1.3480979882900285e-15j)
31465,(-32.02590676466281-1.218559381046811e-15j)
31466,(-28.4592200893023-1.81851382928599e-15j)
31467,(-27.093552545641625-4.8346661126780595e-17j)
31468,(-11.90997175162949+4.6479001506566e-16j)
31469,(-12.294216480195553-1.1390064653907743e-15j)
31470,(-24.737217465795062-5.5226437433137174e-18j)
31471,(-13.540020793380963-2.375124157659943e-15j)
31472,(-24.16813366192902+2.240831323206612e-15j)
31473,(-14.431669051248143+3.313638668800616e-16j)
31474,(-14.664882396205904-6.176198696959379e-16j)
31475,(-23.43548495974503+4.595447484723519e-16j)
31476,(-22.741839639722887+1.9683322037558928e-15j)
31477,(-22.436662664246295+6.578985004128869e-16j)
31478,(-21.457970199742682+2.345645231061795e-16j)
31479,(-21.192536045000832-3.612767222509997e-16j)
31480,(-20.375660238613634+1.0291166187470817e-15j)
31481,(-15.863500537778807+1.3874366845410371e-15j)
31482,(-16.421575352064924-5.89598567333481e-17j)
31483,(-18.73788229022954+5.026190383576422e-16j)
31484,(-18.550412046632378+2.4310009325724503e-15j)
31485,(-17.809773867514753+1.2852952392161812e-15j)
31486,(-17.00849875965254-9.32708569899334e-16j)
31487,(-17.179183603257957+7.667628574592406e-16j)
31488,(-35.19272617743736-1.8461028114136247e-16j)
31489,(-10.053827203783564+3.5221606965766166e-17j)
31490,(-31.613772252382507-1.0306763831119124e-15j)
31491,(-29.610142192031486-1.924128198533696e-16j)
31492,(-13.043918468213466-1.6351715774845427e-16j)
31493,(-27.986875152712468-4.1847713501743607e-16j)
31494,(-27.278327462730974+1.6270874006502228e-15j)
31495,(-27.156698056417472-1.7164444934346966e-15j)
31496,(-26.682294062322114+3.4354024650422853e-16j)
31497,(-25.522306043565877+3.588705126039583e-15j)
31498,(-23.450810600019178-2.449260047607725e-16j)
31499,(-23.190206799768898+1.0342176207890722e-15j)
31500,(-15.235537517429615-5.02149075193686e-17j)
31501,(-15.585901708479154-5.379369059494047e-16j)
31502,(-21.954242988494734+1.4146475174243846e-15j)
31503,(-16.558418516514966-1.4871024459908257e-17j)
31504,(-20.61379249537657+6.038190571576381e-16j)
31505,(-20.39576376507761+1.3090558388282323e-15j)
31506,(-17.56261834727876+3.6768036775327457e-16j)
31507,(-19.757516205496575-1.4226629794651126e-16j)
31508,(-19.32882784213277+7.218653251576373e-16j)
31509,(-18.192920303999852-4.0143171076448257e-16j)
31510,(-18.553565466515376-3.306066640239768e-16j)
31511,(-18.75836964647037+1.5638654532844347e-15j)
31512,(-24.042382295734637+1.3399498831820737e-16j)
31513,(-23.172871931645844+4.741865629341598e-16j)
31514,(-22.484175868215818+6.64109015767347e-16j)
31515,(-8.835404397323751+2.330566635168758e-16j)
31516,(-10.039170087842175+4.050467225633517e-16j)
31517,(-10.430039755063081+2.5849939363920972e-15j)
31518,(-19.439238000034948-4.489644191853729e-16j)
31519,(-19.16027303351202-5.876868187510222e-16j)
31520,(-18.728856393633798+9.474457417882296e-16j)
31521,(-18.57624544962069+3.285985783075161e-16j)
31522,(-18.095967982052613-4.353905269134989e-16j)
31523,(-17.53041209779894-9.035916645963478e-16j)
31524,(-16.830122637330085-3.2729843179512635e-16j)
31525,(-11.368922992100925+8.431791623876232e-16j)
31526,(-11.912543856825822+1.1153925165803348e-15j)
31527,(-12.164907465435098+1.4773609411253385e-16j)
31528,(-15.819528212110304-9.660235123788534e-17j)
31529,(-15.604836948472219-1.048109666304578e-15j)
31530,(-14.70044520296933-8.922158817545072e-17j)
31531,(-15.270566173229168-2.2901603602261468e-15j)
31532,(-12.633547527616823+4.8007981409905806e-17j)
31533,(-12.91797948398123+1.028438028939927e-15j)
31534,(-13.866249683363037+6.914160621337466e-16j)
31535,(-13.680464616431712+9.296326023219533e-17j)
31536,(-32.95263825621332+1.3027634097172097e-16j)
31537,(-31.746647071544746-5.701664131448448e-16j)
31538,(-26.053159621863696+7.344173504689749e-16j)
31539,(-9.83036325635592-3.659095083358892e-16j)
31540,(-25.244633294439808-4.581617217181465e-17j)
31541,(-10.951793503475454+3.1809982362345785e-16j)
31542,(-24.58566934110971-1.2820410153994064e-15j)
31543,(-12.08209305844981+2.646974077969263e-16j)
31544,(-12.84633298959361-1.6271643320920276e-15j)
31545,(-22.534552765533512-7.563666884725451e-16j)
31546,(-15.175239831354098-5.31707943711113e-16j)
31547,(-14.007176780231498+1.985548580662693e-15j)
31548,(-14.5325065170886-2.25998916341489e-16j)
31549,(-21.78345118515888+4.832169872436407e-16j)
31550,(-21.214408127680027-9.05034239519807e-16j)
31551,(-20.49979402353364+1.939619631340773e-15j)
31552,(-16.233121791185106+1.4185169759177509e-15j)
31553,(-16.776704217486134+8.074339451187452e-16j)
31554,(-17.469569767483826+2.3401760281949916e-16j)
31555,(-17.09737637294232+3.838898217967393e-15j)
31556,(-19.866283790580177+1.0352544013334373e-16j)
31557,(-18.540329494308242-1.2487950830969855e-16j)
31558,(-19.22594536813277-3.400329730444482e-16j)
31559,(-19.02755734420378-3.629085186918042e-15j)
31560,(-30.41622460734039+3.121600100426236e-16j)
31561,(-11.096067859653775+3.8736043525580335e-16j)
31562,(-29.14568365899214+6.444526533185817e-16j)
31563,(-12.37439269566445+6.121784139655832e-16j)
31564,(-27.88174324301067+1.1713690795772068e-17j)
31565,(-13.380971419410406+1.5479788728847324e-15j)
31566,(-26.803724334881473-2.666679787814796e-16j)
31567,(-14.638433938997363-9.185978966349004e-16j)
31568,(-25.54979621220916-1.8958435247843873e-16j)
31569,(-16.01851494837877+6.896856427405929e-16j)
31570,(-16.828292460426926-1.7338649950983264e-15j)
31571,(-16.553857586640085-6.169204927216781e-15j)
31572,(-17.59232157776794-1.2120656868773982e-15j)
31573,(-23.980287756502786-1.307279975685991e-15j)
31574,(-23.559416324487486-1.0496481000457174e-15j)
31575,(-23.22983801859616+3.9736489799471524e-17j)
31576,(-23.114443771597823-2.1856693407489627e-15j)
31577,(-18.481897450336582-1.8416740283671036e-15j)
31578,(-21.897817071509976+3.883983209586329e-15j)
31579,(-21.297297653426213-1.4728980916251042e-15j)
31580,(-19.19740501953545-1.150913416741225e-15j)
31581,(-20.72988510219726+2.7782453185175266e-15j)
31582,(-20.1231365583467-1.2106643724771053e-15j)
31583,(-19.76320548466411-1.2272712621124612e-16j)
31584,(-29.85758391234455+8.607253035453895e-16j)
31585,(-9.655564031306557-3.626743789127084e-16j)
31586,(-26.60712651772789-2.4714516632493643e-16j)
31587,(-26.207424138944766-1.2068425612264565e-16j)
31588,(-25.64374957530701+8.745793561074959e-16j)
31589,(-11.022325160611139-4.3435236663698796e-16j)
31590,(-23.61216067839514-1.265204153790299e-15j)
31591,(-12.178396325851786+8.807591688788665e-16j)
31592,(-12.665411511527191-4.479417173866459e-16j)
31593,(-22.740144669798905+4.448823441689871e-16j)
31594,(-19.251691077784052+3.3488921095151337e-16j)
31595,(-20.25846328262615-1.2010942259443271e-16j)
31596,(-20.65504211230265+3.267922252651296e-15j)
31597,(-21.78279219126356-1.3605899605024041e-15j)
31598,(-21.68434749251159-5.11257158463018e-16j)
31599,(-21.515399577830937-3.615008338621895e-15j)
31600,(-18.145373292012305+5.27097422261109e-16j)
31601,(-16.89644528191718-1.2389190457915314e-15j)
31602,(-15.71054123848191-1.1923322747882675e-15j)
31603,(-15.029868424043862+2.06968273828055e-15j)
31604,(-14.757047679208686-1.3317608264768087e-16j)
31605,(-14.287154600935626-6.053871078475446e-16j)
31606,(-14.325599635657284+1.1550276713937117e-15j)
31607,(-14.449075200160733-3.479388748392632e-17j)
31608,(-32.934369440620806-1.1564296032093453e-16j)
31609,(-26.995363783317217+3.541137242094755e-16j)
31610,(-8.913887238137837+1.0106984168359193e-15j)
31611,(-25.51682145427199+1.366248105280407e-15j)
31612,(-11.294241986995008+5.79711867608041e-16j)
31613,(-11.462428670654763+1.822894213439914e-15j)
31614,(-22.620831393507856+9.067798444210845e-16j)
31615,(-21.762999024189288+5.271250185823054e-16j)
31616,(-12.914167362181445+8.026325189030615e-16j)
31617,(-13.460751796171634-7.628876434760105e-17j)
31618,(-13.817942176970746+1.884733378525527e-16j)
31619,(-14.596209851157667+1.130450694347167e-16j)
31620,(-14.950813758052915-1.6788655898065954e-15j)
31621,(-15.202670869580583+8.002510116622983e-16j)
31622,(-15.467992327259685+4.013230590328094e-16j)
31623,(-16.291886045031266+6.430301526101223e-16j)
31624,(-16.56048853310212-4.560281000819226e-16j)
31625,(-18.001499943955608-1.0507234280823125e-15j)
31626,(-18.46081238554094+5.280317390535776e-16j)
31627,(-18.69916862004247+5.910614276937777e-16j)
31628,(-19.025412685451816+8.078539280239279e-16j)
31629,(-19.690469153314424-5.478345931878406e-16j)
31630,(-20.165342588200904-1.3281321478875476e-15j)
31631,(-19.948953290234194+8.838652035454843e-16j)
31632,(-10.25343716090218+2.5575091141900854e-15j)
31633,(-29.443052074290474-9.583579020076055e-17j)
31634,(-11.370561312677204-1.2925050834482468e-15j)
31635,(-28.250766996583458+1.7517236193381508e-15j)
31636,(-12.639970545831298+1.4914698615420957e-15j)
31637,(-13.113285248929786+1.027074829150215e-15j)
31638,(-13.580513762763436-5.884063588313992e-16j)
31639,(-27.393494094954384-3.742526680631586e-16j)
31640,(-26.703789222038168+1.4624789686871854e-15j)
31641,(-26.066158294390917+1.5183051282249311e-15j)
31642,(-25.3565874233781+5.45764581512296e-16j)
31643,(-14.611670914758955-4.683847247659388e-16j)
31644,(-24.485786674655113-1.3624772563745944e-15j)
31645,(-23.933529836430008+2.6879120425718713e-17j)
31646,(-22.63169500515358+4.2441051959026454e-16j)
31647,(-15.886693653759881-1.0838699845594665e-15j)
31648,(-16.678300342003734+7.240581592497208e-16j)
31649,(-17.571560179546616-8.110360461201991e-17j)
31650,(-17.416122575113704-6.896171454175135e-16j)
31651,(-21.3941363251681-2.1007246105261713e-15j)
31652,(-20.904011117507377-8.494064520515945e-16j)
31653,(-19.045466706309607-1.5336450167401381e-15j)
31654,(-19.816889619122513-3.3455156449053676e-16j)
31655,(-20.098590749177376-1.0743522881433807e-15j)
31656,(-6.426422999003345+1.1128917009891816e-16j)
31657,(-28.690201073659612-9.017542234011584e-16j)
31658,(-10.873736838033333-1.3504894341053943e-16j)
31659,(-11.369636712267205+2.763241073230713e-16j)
31660,(-26.632600648091525-2.978587998007854e-15j)
31661,(-26.086456046111024-3.4221630756769616e-15j)
31662,(-25.539569117529005+3.9592160927522394e-17j)
31663,(-24.508504250626263+6.49748301475002e-16j)
31664,(-12.800943714210181-3.100180419346327e-16j)
31665,(-13.30864623166526+2.0568362998929825e-16j)
31666,(-23.399494635404796-1.040907643781154e-15j)
31667,(-14.626083376302203+6.322335862528628e-16j)
31668,(-21.280083964373745+2.6120267547242633e-15j)
31669,(-21.075064936533714+4.684612282621317e-17j)
31670,(-20.945124408799096+1.355716745280349e-15j)
31671,(-20.14631033340734+3.818915854286756e-17j)
31672,(-19.183456605741508+1.008734629187217e-15j)
31673,(-18.866487460014+3.8686560443550387e-16j)
31674,(-18.522407986399298+2.2914639450460336e-15j)
31675,(-17.76093703311304-1.3294923317792916e-15j)
31676,(-16.564906541512926-7.777809316555718e-16j)
31677,(-16.83485331309945-1.8522599037440705e-16j)
31678,(-15.599716083501388+1.1010441837140688e-15j)
31679,(-15.552984704253246-1.4645000522620163e-15j)
31680,(-31.953292025629242+1.039647331818769e-15j)
31681,(-11.022645650057193+1.4446588441740594e-15j)
31682,(-29.66220102786604-1.4738296780157427e-15j)
31683,(-28.539532709256598-1.3698825576289005e-15j)
31684,(-28.054550294959846-1.8881743504339585e-16j)
31685,(-26.7076795429862+5.373859237129543e-17j)
31686,(-25.54821252350674+3.342493224180533e-16j)
31687,(-14.182473676290174+3.0948804251765963e-17j)
31688,(-14.357994472160819-9.101777037222794e-16j)
31689,(-24.16028605653126-1.0280725774450622e-15j)
31690,(-15.277940921451927+4.848957809672846e-16j)
31691,(-15.533428917768154+1.3436355994178407e-15j)
31692,(-16.430510756016773-2.877499270387041e-16j)
31693,(-16.921105937718714+7.586648784020975e-17j)
31694,(-22.902619758067573-1.2887461396441896e-15j)
31695,(-22.610097112811285-2.0717496861414816e-15j)
31696,(-21.19164805470165+2.119640627482621e-15j)
31697,(-17.962388235010046-1.8941461633839942e-16j)
31698,(-18.284436118295364-4.2947710684932006e-17j)
31699,(-18.890247241797365+7.272311259637911e-16j)
31700,(-19.227959842329977-1.1699916648088177e-16j)
31701,(-19.702584246575157-8.929451450339474e-16j)
31702,(-20.719370338787414+1.0241383990762995e-15j)
31703,(-20.53635042458327+4.509775565826283e-16j)
31704,(-9.031175303186107+3.1903758761514544e-16j)
31705,(-31.143387258986532+6.707949908037594e-16j)
31706,(-11.986542995670108+6.547987438808552e-16j)
31707,(-27.455161818743697-4.249772481078388e-16j)
31708,(-13.517826732270056-1.0415641823653292e-15j)
31709,(-13.863983434870903+6.443293336072831e-16j)
31710,(-26.650413048748238+3.4326524336671213e-16j)
31711,(-14.949003666465677-2.233220545635828e-16j)
31712,(-25.306774852016073-6.254848870110129e-16j)
31713,(-16.256751868072087-2.262430615681957e-16j)
31714,(-16.504870290695063-4.952681648589552e-16j)
31715,(-24.121090794839596+7.365416823003032e-16j)
31716,(-17.949976164081168+1.2116129858242765e-15j)
31717,(-23.79636291056615+1.6310484681955456e-15j)
31718,(-18.653362879687162-3.3166883695829744e-16j)
31719,(-18.79032710769587-1.2491235312961902e-16j)
31720,(-19.60793837981705-1.6623342364594423e-16j)
31721,(-23.45131638890009-1.2641731753683805e-15j)
31722,(-22.746427584914546-9.350864801333567e-18j)
31723,(-20.401198715787142-1.4712143154010428e-15j)
31724,(-22.319514794620464-3.5006761530120108e-15j)
31725,(-21.043840287657734-2.751319848892731e-15j)
31726,(-21.18670630509493+6.145594466149169e-16j)
31727,(-21.429963835862573-2.149781191389105e-15j)
31728,(-32.296453510741806-5.374738909228691e-16j)
31729,(-29.408021229653063+5.666847188963036e-16j)
31730,(-9.041300185424435+8.728844544224118e-16j)
31731,(-27.027430490375274-1.3833550874540206e-15j)
31732,(-25.92086637951773+2.1021130513298812e-17j)
31733,(-10.909212092270199-1.2375039711392354e-15j)
31734,(-23.966584591483585+4.364638686758326e-16j)
31735,(-22.44715027765104+8.017540797374705e-18j)
31736,(-12.157175684670113-4.996984776205337e-16j)
31737,(-12.786322030957361-8.527207024274218e-16j)
31738,(-13.133800284305396-5.386790710174076e-16j)
31739,(-21.447905395772995+1.3635233964268964e-15j)
31740,(-21.01996742197458+9.242220809944409e-16j)
31741,(-20.633136702212248-7.179115876671195e-16j)
31742,(-20.08834452001375-7.004143030378618e-16j)
31743,(-14.401015791667257-4.1529485775374796e-16j)
31744,(-14.17674645433786-2.291393327761119e-15j)
31745,(-15.411520615840601+8.069629110980988e-17j)
31746,(-16.39235717417575+8.927114010095783e-16j)
31747,(-16.709341491505967+7.9892763926058e-16j)
31748,(-17.150980785399483+6.005997281219043e-17j)
31749,(-18.1455313992865+2.063126637485887e-16j)
31750,(-17.983040457392445+8.364539313432435e-16j)
31751,(-17.761492591961332-5.931798275648168e-16j)
31752,(-35.20574383887613+7.45701431533517e-16j)
31753,(-12.019801797239808+2.4123838213052703e-16j)
31754,(-13.345507719234057+1.4660961883530293e-16j)
31755,(-31.101759906338398-5.11189679370412e-16j)
31756,(-30.609567743434546+2.903963584361704e-16j)
31757,(-29.06639715310638-1.5318913210896113e-15j)
31758,(-15.756419774812855+6.93158443983735e-17j)
31759,(-16.21833617380869-3.2781572501941263e-16j)
31760,(-27.045757306663162+8.841074685523576e-16j)
31761,(-25.97974061863876+1.0116550690905693e-15j)
31762,(-17.569549634385332-1.057317927675494e-15j)
31763,(-18.018773230973807-7.750409444251298e-16j)
31764,(-19.506587174436586-8.15502428086564e-16j)
31765,(-18.572121145569845-8.461871328644246e-16j)
31766,(-18.76149594692513-4.615142636006979e-16j)
31767,(-20.262251113439063-1.873791656180034e-15j)
31768,(-20.86956790718014-1.784720689319942e-15j)
31769,(-25.14949569157168-6.906866094797596e-16j)
