,0
765,-32.091099232188505
766,-32.08813418373757
767,-32.074960229868566
768,-32.071040880393596
769,-32.0682363615826
770,-32.06516948188826
771,-32.058807960982
772,-32.057499058902
773,-32.05027213778017
774,-32.04789862110597
775,-32.044953112178774
776,-32.042904292526615
777,-32.0420693952753
778,-32.04078125629435
779,-32.03686797037161
780,-32.031601498265346
781,-32.03092262162573
782,-32.02590676466281
783,-32.02241888699255
784,-32.015009793547556
785,-32.013918059118765
786,-32.01172428420518
787,-32.0082531784874
788,-32.003086693331554
789,-31.984877674207855
790,-31.984724189690027
791,-31.976613166007308
792,-31.962815930425275
793,-31.959487264140087
794,-31.957713316190148
795,-31.953769077654222
796,-31.953292025629242
797,-31.95075240755514
798,-31.948921469037522
799,-31.944168579523495
800,-31.943098448010936
801,-31.93891783233388
802,-31.938263792467495
803,-31.928735129024485
804,-31.923345175920584
805,-31.91660848037344
806,-31.915994888831083
807,-31.91573890278314
808,-31.911455707417694
809,-31.91077574823462
810,-31.908064306476273
811,-31.907901823807908
812,-31.903054511855068
813,-31.900385777448285
814,-31.898116771677472
815,-31.89611216254381
816,-31.895351745396983
817,-31.895262545859254
818,-31.894529603134558
819,-31.893310499826896
820,-31.876458777876728
821,-31.87535836174857
822,-31.87441322948584
823,-31.859778499090446
824,-31.85893029377629
825,-31.856006912058927
826,-31.853337750854486
827,-31.846921016675346
828,-31.843888938483136
829,-31.83833386239633
830,-31.83057953420324
831,-31.829570770063615
832,-31.827650395738296
833,-31.82326476298945
834,-31.822584176753118
835,-31.82236692543937
836,-31.81633799236042
837,-31.810158622066076
838,-31.802567750917678
839,-31.789941673078026
840,-31.789603684117807
841,-31.789226345243247
842,-31.788394430274117
843,-31.785856281806673
844,-31.782728741050366
845,-31.781656963077708
846,-31.774877024791387
847,-31.773704824408
848,-31.768515278396638
849,-31.76798313206144
850,-31.76700487673902
851,-31.759732711711955
852,-31.7553342272232
853,-31.75525598420035
854,-31.747538118020806
855,-31.746647071544746
856,-31.741107928353923
857,-31.735425314682463
858,-31.734587138185137
859,-31.73438367577839
860,-31.73066400437757
861,-31.722483901220546
862,-31.72127121841622
863,-31.720822860467493
